player_id,drafted
cf302b4d-84f7-4124-a25d-a75eed31978b,2.6431503112020948e-17
f91837cd-4f49-4b70-963d-aeb82c6ce3da,4.704854712941194e-18
53ec2a29-1e7d-4c6d-86d7-d60d02af8916,3.0055324576010955e-18
32402798-471c-4a54-8cb4-29cd95199014,7.059994931417423e-19
73b960f9-27b8-4431-9d23-a760e9bbc360,2.1126731797732515e-19
5247bd7c-a67b-427e-a8e8-79248e5060fe,6.47048367755661e-20
7dfdfb34-e3ab-4650-877c-8582f0674699,3.0211967303015625e-18
e7ebd32a-f567-4864-a319-384a7dce2719,5.919774315822506e-18
0f3f27ad-aa27-4f18-b32e-7bff491efbbf,1.412491056734529e-18
3de68227-0c33-40af-b7e8-beadbffe1fe2,3.586800506731884e-18
9c531aaf-977e-4137-90a9-9021caff9c92,1.7526092222228961e-19
a16ec61c-20ad-4550-b3ce-fd67b25f8fe3,2.8206827130271813e-18
5dabf805-dd09-44be-bff4-9771440c4126,3.599617708937478e-18
26544ebf-a284-48b3-a2c8-dcccb0fd989a,1.360498184822594e-16
bf945870-e65c-47d9-b091-b7085aa4ccab,1.676560196922487e-19
bff62a81-ffeb-416b-bc74-87c8dfac53cf,7.598703006911338e-19
dcac95be-21a4-4d94-9e65-c59545a6e3eb,2.1273132503029718e-19
5f6273d8-6268-4244-83f8-313a52a6b566,6.369526449935181e-17
b8a4f6dc-2e5c-49fa-80d7-b93e2c3b57d8,2.1409727114416522e-19
445b7924-129f-454b-aee3-3c52de815e55,3.439203143357045e-20
e4f08c43-0ffa-4a52-b6f5-8aa91a1768bf,1.2942023240178967e-18
f866f318-d725-4535-ad92-228fa1dad2b8,6.350266225434733e-18
843bf833-1ae8-4ecc-860b-274768e342a6,1.5899252934635465e-16
68fe79dc-50ba-4a49-8d5f-77e6a97efeb3,4.801998169704012e-19
f885ea07-f9b6-499c-85f0-d5adf0fcb721,4.620733105114864e-20
dbcd1575-f770-4264-8ad3-20f2d4083ced,1.2387284265240108e-19
8ed1ab4a-7ccf-4c9d-b05f-d0c38f217559,1.7209963679218468e-19
fa775897-37b7-456b-93ab-0b558d078854,9.960511692939228e-19
9c0b95f7-2427-4e5b-8502-4ba25d591ef7,5.976512134641828e-19
47524594-75e7-4d49-8939-1a9c4266288d,2.08386186635273e-19
2cebf2bc-50b4-4946-888a-1d3fe7e60fc4,8.967977615405465e-18
73490b3e-015a-4978-bf08-dfb68586dcd7,8.505152764472349e-20
2cc05146-6963-47f8-ac36-d1ac512e1c2a,9.44472556848102e-19
f196ec8f-2dac-49d4-a75b-2ccd8766c028,5.753151542418188e-19
5e8d94d8-ee66-4249-9c14-091f64827224,2.134773255672607e-19
cbff9766-444c-4b2d-8dd1-c4e7669ae8f1,1.7481596260087192e-18
51d39068-bc40-4acc-8eef-cd098a959d85,6.55666506250058e-20
760401cf-eaa7-4274-b624-c89ae60f8cb7,1.2074848319249797e-19
e5124527-48a4-4bae-a12f-c3a5f5b8a51e,2.7996928702661798e-18
7a727e8c-2480-4e1e-808e-06ea762c6a11,2.5556958839690695e-17
81b6cf6a-0aea-48d5-90b8-9e2ad33d9eb9,3.463616638224734e-20
ce319804-fa04-4e1e-bec3-9155bd53f819,5.203063591956969e-19
d795e6cc-9e53-49f8-b9b4-f12d4165e678,2.789505543263978e-19
950ebb08-db51-4f80-9184-a7eec340185d,3.178556807361354e-19
e6ee7199-c545-4c05-9a5f-50f582734e30,6.648655674836545e-17
f2243530-d063-4dee-b5f0-7f1002d62def,7.941766094292482e-18
952fdd54-4a9b-44bf-a398-28399c34c179,2.229864641107436e-20
f5af49f7-c053-4527-bfd8-0f5e39dc2195,5.165938968087643e-19
a3b88ef1-73da-4c57-a490-4f5aae18999b,3.7238373995428246e-19
a2abee92-4cb4-4f4e-972d-4f00c1f97a45,3.6849051979166655e-20
3433bea1-8270-492b-993a-40743ab505a5,5.843297281293604e-20
150cb466-a7cf-40fb-b812-c08c40fe1f72,5.388991357433537e-19
933d4251-f3b5-4cbf-9c14-e7c04c1492a0,2.7076408122756676e-18
a2c3eb8a-1a53-420f-bdc8-ee00e47568c1,2.8240768510748277e-18
2d59a2b7-1864-4640-bf24-42d14c8fe70c,1.9122604459711553e-18
b1f3d35a-fcad-43f1-880c-1ec2f1db90fb,5.914637539457789e-19
75b338c3-4b77-4d45-89e1-931fadb1a3cf,4.9655456934324237e-20
40794ceb-ef40-4441-90e3-3f5b85725996,1.0565393132503965e-19
13818a49-b70c-4d2b-9bfe-d6e0075af5c1,3.0314580470368966e-18
fab21773-b639-4f3a-b03e-f02f9d0006bf,6.981040925761597e-15
2c434ec9-16fc-4ddd-9459-97386497037c,2.743487340204152e-18
85b532a1-c2a1-4dcf-8863-2837e9676865,1.783160507568416e-19
98f91dd6-e960-422d-be90-c342ea2fe8cc,1.1385111513410478e-18
d2c34020-7bc9-492d-aa1a-80dd6a7e9efa,2.256387594015868e-20
739eb7d3-ce3f-41e6-9a93-f83241fc5ec3,2.307107187524495e-18
010321d8-14af-44ea-ab79-d9b0eae2ec92,2.0455299101620857e-18
403329f5-4685-4f3a-a99c-a68c2e32388b,1.1968077806672587e-19
1bd5e3cc-b240-45ca-a1c3-cd92e2f20f71,1.6473112179342546e-18
b77b58aa-5741-4d70-b872-3d1a310fe201,1.3203271799684475e-18
9bfd0692-6b84-4ad2-8d9a-731d90a5d5b4,4.929941320629732e-18
a419c530-af55-4433-83f0-74d90790bcdd,7.08694506493024e-18
8b743470-7631-489f-9a2f-5693a220a366,1.1129385615403632e-18
984c9d99-600d-4864-ad41-c5177269c436,5.498059388614675e-18
8bab3686-cd69-4343-8fc9-111d4e078e5b,2.999030746446748e-20
